STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 00:56,FM-15,CLR:00,10.00,,6,-14.4,5,-15.2,-2,-18.9,69,15,310,,29.83,1,,30.31,0.00,30.26,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 01:56,FM-15,CLR:00,10.00,,6,-14.4,4,-15.5,-5,-20.6,60,10,310,,29.84,,,30.32,0.00,30.27,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 02:56,FM-15,CLR:00,10.00,,6,-14.4,4,-15.5,-5,-20.6,60,10,310,,29.85,,,30.33,0.00,30.28,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 03:56,FM-15,CLR:00,10.00,,5,-15.0,3,-15.9,-5,-20.6,63,15,320,,29.83,0,,30.32,0.00,30.26,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 04:56,FM-15,CLR:00,10.00,,5,-15.0,4,-15.8,-3,-19.4,69,13,310,,29.84,,,30.33,0.00,30.27,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 05:56,FM-15,CLR:00,10.00,,5,-15.0,3,-15.9,-5,-20.6,63,15,310,22,29.85,,,30.33,0.00,30.28,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 06:56,FM-15,CLR:00,10.00,,5,-15.0,3,-15.9,-5,-20.6,63,16,320,,29.86,1,,30.34,0.00,30.29,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 07:56,FM-15,CLR:00,10.00,,5,-15.0,3,-15.9,-5,-20.6,63,10,320,,29.87,,,30.35,0.00,30.30,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 08:56,FM-15,CLR:00,10.00,,7,-13.9,5,-15.0,-4,-20.0,60,11,320,,29.88,,,30.37,0.00,30.31,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 09:56,FM-15,CLR:00,10.00,,8,-13.3,6,-14.6,-5,-20.6,55,15,320,,29.89,2,,30.38,0.00,30.32,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 10:56,FM-15,CLR:00,10.00,,10,-12.2,7,-13.7,-5,-20.6,50,13,310,,29.89,,,30.37,0.00,30.32,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 11:56,FM-15,FEW:02 30,10.00,,12,-11.1,9,-12.8,-4,-20.0,48,17,310,22,29.87,,,30.35,0.00,30.30,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 12:56,FM-15,FEW:02 30,10.00,,13,-10.6,10,-12.4,-4,-20.0,46,16,290,,29.86,8,,30.34,0.00,30.29,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 13:56,FM-15,FEW:02 30,10.00,,15,-9.4,11,-11.6,-5,-20.6,40,17,310,22,29.84,,,30.32,0.00,30.27,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 14:56,FM-15,FEW:02 30,10.00,,16,-8.9,12,-11.3,-6,-21.1,37,21,310,30,29.84,,,30.32,0.00,30.27,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 15:56,FM-15,FEW:02 30,10.00,,16,-8.9,12,-11.3,-6,-21.1,37,17,320,,29.85,5,,30.33,0.00,30.28,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 16:56,FM-15,FEW:02 55,10.00,,15,-9.4,11,-11.6,-5,-20.6,40,17,300,22,29.86,,,30.34,0.00,30.29,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 17:56,FM-15,CLR:00,10.00,,14,-10.0,10,-12.1,-6,-21.1,40,6,260,,29.87,,,30.35,0.00,30.30,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 18:56,FM-15,FEW:02 60,10.00,,13,-10.6,10,-12.4,-5,-20.6,44,7,270,,29.87,1,,30.35,0.00,30.30,,,,,,,,,,0720,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 19:56,FM-15,CLR:00,10.00,,14,-10.0,10,-11.9,-4,-20.0,44,10,270,,29.87,,,30.35,0.00,30.30,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 20:56,FM-15,CLR:00,10.00,,13,-10.6,10,-12.4,-4,-20.0,46,9,270,,29.87,,,30.35,0.00,30.30,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 21:56,FM-15,CLR:00,10.00,,12,-11.1,9,-12.7,-3,-19.4,51,6,VRB,,29.87,6,,30.35,0.00,30.30,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 22:56,FM-15,CLR:00,10.00,,12,-11.1,9,-12.6,-1,-18.3,56,8,260,,29.86,,,30.35,0.00,30.29,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 23:56,FM-15,CLR:00,10.00,,12,-11.1,10,-12.5,0,-17.8,58,11,270,,29.85,,,30.33,0.00,30.28,16,4,10,-19.2,,,,55,0,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-01 23:59,SOD,,,,,,,,,,,,,,,,,,,,16,4,10,-19.2,,,,55,0,0720,1638,,0.00,,,29.85,,12.8,30,310,22,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 00:56,FM-15,CLR:00,10.00,,12,-11.1,10,-12.4,1,-17.2,61,13,270,,29.85,8,,30.33,0.00,30.28,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 01:56,FM-15,CLR:00,10.00,,12,-11.1,10,-12.5,0,-17.8,58,13,280,21,29.86,,,30.34,0.00,30.29,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 02:56,FM-15,CLR:00,10.00,,12,-11.1,10,-12.5,0,-17.8,58,13,280,21,29.86,,,30.34,0.00,30.29,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 03:56,FM-15,CLR:00,10.00,,12,-11.1,10,-12.5,0,-17.8,58,9,270,20,29.86,0,,30.34,0.00,30.29,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 04:56,FM-15,CLR:00,10.00,,12,-11.1,10,-12.5,0,-17.8,58,7,270,17,29.88,,,30.35,0.00,30.31,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 05:56,FM-15,FEW:02 30,10.00,,11,-11.7,9,-12.9,0,-17.8,61,9,270,,29.90,,,30.38,0.00,30.33,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 06:56,FM-15,SCT:04 50,10.00,,9,-12.8,7,-13.8,0,-17.8,66,5,250,,29.92,3,,30.40,0.00,30.35,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 07:56,FM-15,FEW:02 40 FEW:02 60,10.00,,10,-12.2,8,-13.2,1,-17.2,67,8,260,,29.93,,,30.41,0.00,30.36,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 08:56,FM-15,FEW:02 40,10.00,,12,-11.1,10,-12.3,2,-16.7,64,8,250,,29.93,,,30.41,0.00,30.36,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 09:56,FM-15,FEW:02 40,10.00,,14,-10.0,12,-11.4,3,-16.1,61,10,270,,29.94,1,,30.42,0.00,30.37,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 10:56,FM-15,FEW:02 40,10.00,,17,-8.3,14,-10.0,4,-15.6,56,11,270,,29.92,,,30.40,0.00,30.35,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 11:56,FM-15,FEW:02 40,10.00,,19,-7.2,16,-9.0,6,-14.4,57,13,300,,29.89,,,30.36,0.00,30.32,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 12:56,FM-15,FEW:02 40,10.00,,22,-5.6,18,-7.8,6,-14.4,50,20,300,24,29.87,8,,30.34,0.00,30.30,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 13:56,FM-15,CLR:00,10.00,,23,-5.0,19,-7.4,6,-14.4,48,9,260,,29.85,,,30.32,0.00,30.28,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 14:56,FM-15,CLR:00,10.00,,23,-5.0,18,-7.6,5,-15.0,46,6,VRB,,29.84,,,30.31,0.00,30.27,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 15:56,FM-15,CLR:00,10.00,,23,-5.0,18,-7.6,5,-15.0,46,8,240,,29.83,6,,30.31,0.00,30.26,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 16:56,FM-15,CLR:00,10.00,,23,-5.0,18,-7.6,5,-15.0,46,6,VRB,17,29.83,,,30.30,0.00,30.26,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 17:56,FM-15,CLR:00,10.00,,22,-5.6,18,-7.8,6,-14.4,50,7,VRB,17,29.84,,,30.31,0.00,30.27,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 18:56,FM-15,CLR:00,10.00,,20,-6.7,16,-8.6,6,-14.4,55,8,250,,29.84,3,,30.31,0.00,30.27,,,,,,,,,,0720,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 19:56,FM-15,CLR:00,10.00,,20,-6.7,16,-8.7,5,-15.0,52,13,260,22,29.83,,,30.30,0.00,30.26,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 20:56,FM-15,CLR:00,10.00,,18,-7.8,15,-9.6,4,-15.6,54,9,260,17,29.84,,,30.31,0.00,30.27,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 21:56,FM-15,CLR:00,10.00,,17,-8.3,14,-10.1,3,-16.1,54,8,260,,29.84,5,,30.31,0.00,30.27,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 22:56,FM-15,CLR:00,10.00,,16,-8.9,13,-10.6,2,-16.7,54,3,VRB,,29.85,,,30.32,0.00,30.28,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 23:56,FM-15,CLR:00,10.00,,15,-9.4,12,-11.0,2,-16.7,56,3,250,,29.85,,,30.32,0.00,30.28,24,9,17,-12.1,,,,48,0,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,24,9,17,-12.1,,,,48,0,0720,1639,,0.00,,,29.87,,9.1,26,280,22,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-03 00:56,FM-15,CLR:00,10.00,,15,-9.4,12,-10.9,3,-16.1,59,8,260,,29.85,1,,30.32,0.00,30.28,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-03 01:56,FM-15,CLR:00,10.00,,14,-10.0,11,-11.5,1,-17.2,56,7,250,,29.85,,,30.32,0.00,30.28,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-03 02:56,FM-15,CLR:00,10.00,,14,-10.0,11,-11.5,1,-17.2,56,7,270,,29.86,,,30.34,0.00,30.29,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-03 03:56,FM-15,CLR:00,10.00,,14,-10.0,11,-11.5,1,-17.2,56,9,270,,29.86,0,,30.33,0.00,30.29,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-03 04:56,FM-15,CLR:00,10.00,,14,-10.0,11,-11.5,1,-17.2,56,9,280,,29.84,,,30.31,0.00,30.27,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-03 05:56,FM-15,CLR:00,10.00,,13,-10.6,10,-12.1,0,-17.8,56,7,280,,29.84,,,30.31,0.00,30.27,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-03 06:56,FM-15,CLR:00,10.00,,9,-12.8,7,-13.7,1,-17.2,70,0,000,,29.84,5,,30.32,0.00,30.27,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-03 07:56,FM-15,CLR:00,10.00,,11,-11.7,9,-12.9,0,-17.8,61,3,220,,29.86,,,30.34,0.00,30.29,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-03 08:56,FM-15,CLR:00,10.00,,15,-9.4,12,-11.2,0,-17.8,51,6,250,,29.87,,,30.35,0.00,30.30,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-03 09:56,FM-15,CLR:00,10.00,,17,-8.3,13,-10.5,-1,-18.3,45,7,260,,29.86,0,,30.33,0.00,30.29,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-03 10:56,FM-15,CLR:00,10.00,,20,-6.7,15,-9.3,-1,-18.3,40,0,000,,29.85,,,30.32,0.00,30.28,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-03 11:56,FM-15,CLR:00,10.00,,23,-5.0,18,-7.9,1,-17.2,38,7,310,,29.82,,,30.29,0.00,30.25,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-03 12:56,FM-15,CLR:00,10.00,,24,-4.4,18,-7.6,0,-17.8,35,0,000,,29.79,8,,30.26,0.00,30.22,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94745,WESTCHESTER CO AIRPORT NY US,115.5,41.06694,-73.7075,2018-01-03 13:56,FM-15,CLR:00,10.00,,25,-3.9,19,-7.3,-1,-18.3,32,3,170,,29.76,,,30.23,0.00,30.19,,,,,,,,,,0720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
